timestamp,x,y,z
1692846895.573448,4.117508,12.18973,4.1211267
1692846895.673487,4.1167793,12.1931505,4.1235466
1692846895.773433,4.1156697,12.19717,4.127265
1692846895.873491,4.1142173,12.200703,4.1302404
1692846895.97334,4.112653,12.203055,4.1320753
1692846896.073111,4.111414,12.204147,4.1343956
1692846896.173104,4.1108823,12.204365,4.13731
1692846896.273247,4.1113577,12.204597,4.1389947
1692846896.373422,4.1127763,12.205007,4.138703
1692846896.473255,4.114674,12.204861,4.1371255
1692846896.573086,4.117184,12.203843,4.135113
1692846896.67331,4.1210046,12.20209,4.1335607
1692846896.77513,4.1253114,12.199642,4.132414
1692846896.874503,4.127457,12.196604,4.130692
1692846896.973155,4.127189,12.193004,4.1282883
1692846897.073323,4.1264796,12.18886,4.126103
1692846897.173605,4.1260524,12.183961,4.124535
1692846897.273434,4.1250014,12.177663,4.12319
1692846897.373206,4.1226797,12.169239,4.1216364
1692846897.473229,4.1198034,12.157869,4.1195016
1692846897.57308,4.1172934,12.14337,4.1166496
1692846897.67312,4.115292,12.128212,4.1139216
1692846897.773032,4.1133986,12.114225,4.112198
1692846897.873029,4.109589,12.095671,4.1110187
1692846897.973075,4.1020412,12.066959,4.1096754
1692846898.073308,4.092146,12.033647,4.1081276
1692846898.17293,4.0819955,12.0032625,4.106521
1692846898.273193,4.0705905,11.969248,4.1047354
1692846898.373208,4.0561867,11.921502,4.102651
1692846898.473171,4.040154,11.866751,4.1006985
1692846898.573585,4.024596,11.81592,4.0994143
1692846898.673198,4.0084014,11.763331,4.098561
1692846898.773548,3.9890265,11.697761,4.097614
1692846898.873412,3.9658563,11.620709,4.096248
1692846898.973549,3.939101,11.536821,4.0942893
1692846899.073473,3.9129477,11.457298,4.0921454
1692846899.173128,3.890984,11.38993,4.0904026
1692846899.273253,3.869263,11.319824,4.089751
1692846899.372948,3.8433437,11.231346,4.0906806
1692846899.473094,3.8150468,11.130911,4.0924506
1692846899.573407,3.787534,11.030177,4.0940275
1692846899.673409,3.7590835,10.926506,4.0948596
1692846899.773416,3.7273705,10.815482,4.0947027
1692846899.873422,3.6954072,10.709277,4.0940213
1692846899.9731,3.6661663,10.619316,4.093497
1692846900.073269,3.633885,10.527031,4.093805
1692846900.173251,3.5926032,10.412001,4.0952907
1692846900.273224,3.545987,10.282109,4.0965877
1692846900.373347,3.5000875,10.152836,4.096325
1692846900.473542,3.4575214,10.0322075,4.0957274
1692846900.57334,3.418961,9.923438,4.0964108
1692846900.673405,3.3782704,9.810527,4.097607
1692846900.773269,3.3295221,9.677556,4.09798
1692846900.873257,3.2773285,9.535902,4.0979524
1692846900.973246,3.2278543,9.401355,4.0983567
1692846901.073367,3.177309,9.265571,4.0993752
1692846901.17327,3.121567,9.119535,4.1009955
1692846901.273467,3.0674431,8.981005,4.103256
1692846901.373642,3.0222282,8.868683,4.1061325
1692846901.473499,2.9771914,8.760533,4.109323
1692846901.573483,2.9214094,8.629164,4.112463
1692846901.673351,2.857104,8.481327,4.1151304
1692846901.77318,2.790139,8.332939,4.1168857
1692846901.873398,2.7264214,8.19848,4.117198
1692846901.973671,2.6700802,8.086803,4.1159253
1692846902.073603,2.6129313,7.9732795,4.115124
1692846902.173522,2.546701,7.832325,4.116802
1692846902.273517,2.483439,7.6884084,4.1194854
1692846902.373205,2.4368398,7.570783,4.1211586
1692846902.473462,2.396769,7.453437,4.122428
1692846902.573271,2.350323,7.305762,4.1242266
1692846902.673262,2.3014524,7.14281,4.1253233
1692846902.773429,2.2578256,6.988945,4.124434
1692846902.873329,2.2182639,6.840892,4.123191
1692846902.973392,2.1794925,6.6882486,4.123337
1692846903.073458,2.1424716,6.532232,4.123245
1692846903.17327,2.109146,6.3779807,4.1210613
1692846903.273509,2.080085,6.231866,4.1186185
1692846903.373481,2.0558653,6.102731,4.118826
1692846903.473277,2.033168,5.9840255,4.1222124
1692846903.57391,2.0039265,5.8505545,4.1264143
1692846903.673481,1.9654909,5.697674,4.12994
1692846903.77361,1.92011,5.5378017,4.1328955
1692846903.873446,1.8730129,5.3874745,4.1351914
1692846903.973799,1.8306687,5.2592607,4.1365547
1692846904.07373,1.7927276,5.1480427,4.1373434
1692846904.17336,1.7485994,5.021968,4.1387763
1692846904.273425,1.696021,4.8715224,4.140799
1692846904.37334,1.645048,4.720274,4.141666
1692846904.473585,1.600258,4.5774136,4.140977
1692846904.57325,1.5596446,4.4354057,4.140153
1692846904.673571,1.5202217,4.285467,4.140313
1692846904.773241,1.4817182,4.1361527,4.140774
1692846904.873538,1.4433266,3.9955688,4.1404037
1692846904.973381,1.4051365,3.8660228,4.1392746
1692846905.073331,1.3665882,3.7393606,4.138509
1692846905.173329,1.3267078,3.606086,4.138932
1692846905.273383,1.2834382,3.4537435,4.1407557
1692846905.373326,1.2379066,3.2885473,4.143286
1692846905.473466,1.1948347,3.1382115,4.144845
1692846905.57316,1.154389,3.00723,4.144794
1692846905.673352,1.1098439,2.8667216,4.14384
1692846905.773285,1.058578,2.7052314,4.142214
1692846905.874103,1.0019226,2.5302088,4.1394277
1692846905.973393,0.94659007,2.3614824,4.1361084
1692846906.074019,0.8999442,2.2153056,4.1339874
1692846906.173428,0.8636737,2.0923674,4.1337295
1692846906.273386,0.826108,1.9549958,4.1342216
1692846906.37344,0.7827573,1.7908505,4.1347904
1692846906.473344,0.73821896,1.6193683,4.1354446
1692846906.573217,0.6961315,1.45622,4.1362863
1692846906.673225,0.6583671,1.3104417,4.137477
1692846906.773386,0.6254146,1.1858261,4.1390567
1692846906.873283,0.59134823,1.0617234,4.1404567
1692846906.973035,0.5500287,0.9159918,4.1411366
1692846907.073025,0.5044057,0.7579586,4.1415133
1692846907.17309,0.45996195,0.6061435,4.1421375
1692846907.273122,0.419747,0.47257298,4.142836
1692846907.373083,0.38474944,0.36280048,4.1433783
1692846907.473184,0.3491642,0.2594303,4.1443305
1692846907.573106,0.30714205,0.14357343,4.146311
1692846907.673096,0.26191804,0.021050602,4.1489925
1692846907.773049,0.21917516,-0.095119864,4.1518407
1692846907.87328,0.18197395,-0.1966142,4.154759
1692846907.973338,0.15131646,-0.27941874,4.1575756
1692846908.073499,0.11991226,-0.35929388,4.1592617
1692846908.173262,0.08122598,-0.45045808,4.1590147
1692846908.273414,0.04201853,-0.53687495,4.158397
1692846908.373264,0.010901688,-0.598178,4.159225
1692846908.47449,-0.01733897,-0.64470506,4.1612344
1692846908.573828,-0.04853449,-0.6889985,4.163374
1692846908.673744,-0.08065038,-0.72460604,4.164383
1692846908.773331,-0.10818285,-0.7395511,4.163308
1692846908.873456,-0.12847446,-0.7349165,4.161355
1692846908.973062,-0.13970812,-0.71424055,4.160225
1692846909.073086,-0.14338559,-0.67492074,4.1608057
1692846909.173261,-0.14108318,-0.61327493,4.1633463
1692846909.273328,-0.13132647,-0.529038,4.1662
1692846909.373075,-0.11308282,-0.42556676,4.167794
1692846909.473035,-0.09119865,-0.31765005,4.1694593
1692846909.573013,-0.07081911,-0.21789746,4.1728296
1692846909.673083,-0.048635196,-0.10472292,4.1767054
1692846909.773098,-0.020542046,0.04348526,4.17922
1692846909.873064,0.008797192,0.19806358,4.179716
1692846909.97331,0.033831615,0.32514104,4.178113
1692846910.07328,0.05719897,0.4375832,4.1755295
1692846910.173033,0.08258911,0.55640006,4.173291
1692846910.27312,0.10522546,0.66495293,4.1719413
1692846910.373631,0.11975079,0.74203706,4.171501
1692846910.473206,0.13162345,0.80440664,4.170463
1692846910.573149,0.1483165,0.87668407,4.1675186
1692846910.67303,0.16806298,0.950958,4.16506
1692846910.773148,0.186518,1.0117034,4.165866
1692846910.873636,0.2011033,1.0558381,4.168416
1692846910.973606,0.21016586,1.0847218,4.1704154
1692846911.07323,0.21447784,1.1038877,4.1725535
1692846911.17316,0.21473405,1.1183097,4.175942
1692846911.273094,0.20814046,1.1250741,4.1793766
1692846911.373146,0.19213744,1.1205634,4.181325
1692846911.473101,0.17070672,1.1093477,4.1821566
1692846911.573226,0.1477496,1.0969187,4.1825786
1692846911.67328,0.11736055,1.0810806,4.182018
1692846911.773384,0.07308222,1.0583637,4.179901
1692846911.873167,0.022397231,1.031639,4.1777306
1692846911.973077,-0.025975574,1.0038593,4.1772714
1692846912.073174,-0.07813084,0.9687792,4.178261
1692846912.173296,-0.14253491,0.9192776,4.179808
1692846912.273179,-0.21380164,0.85995567,4.1813903
1692846912.373206,-0.28286994,0.7985786,4.182631
1692846912.473275,-0.34481147,0.7401777,4.183333
1692846912.573087,-0.39810008,0.68745726,4.183443
1692846912.67315,-0.4448861,0.6377407,4.1829543
1692846912.773113,-0.49063116,0.58296204,4.181913
1692846912.87341,-0.53739315,0.51922756,4.180756
1692846912.97329,-0.5791596,0.452727,4.1806707
1692846913.073353,-0.6110014,0.38951766,4.182517
1692846913.173262,-0.63392985,0.33485228,4.1852255
1692846913.273225,-0.6509676,0.29091963,4.1873236
1692846913.373175,-0.6646424,0.24836898,4.188214
1692846913.473162,-0.67664915,0.19779289,4.187784
1692846913.573018,-0.68519586,0.14771228,4.186896
1692846913.673073,-0.6879904,0.108065866,4.1865473
1692846913.773118,-0.68510675,0.07128949,4.187012
1692846913.873249,-0.6771446,0.02722999,4.188291
1692846913.973124,-0.66367406,-0.019374875,4.190121
1692846914.07333,-0.64378095,-0.061113305,4.192145
1692846914.173159,-0.61669594,-0.097285636,4.1938324
1692846914.273226,-0.5823809,-0.12936275,4.194752
1692846914.37313,-0.5463531,-0.1556795,4.195049
1692846914.473333,-0.512703,-0.17488495,4.1949186
1692846914.573193,-0.47178108,-0.19015631,4.193868
1692846914.675842,-0.41202995,-0.205569,4.1914167
1692846914.773294,-0.3504663,-0.21799526,4.188824
1692846914.873214,-0.29573706,-0.22574666,4.1871266
1692846914.973358,-0.23900682,-0.2295967,4.186566
1692846915.073318,-0.16662477,-0.23127176,4.186898
1692846915.173403,-0.08382574,-0.22945207,4.1874413
1692846915.273307,-0.0015974662,-0.22260596,4.187618
1692846915.373832,0.07354717,-0.21267302,4.1880007
1692846915.473507,0.1363165,-0.20246744,4.1891823
1692846915.573886,0.19300625,-0.19240181,4.1901493
1692846915.673509,0.24881442,-0.18269417,4.1896453
1692846915.773474,0.29964137,-0.17419198,4.1878448
1692846915.873919,0.33934754,-0.16797404,4.1854286
1692846915.973727,0.37001884,-0.16444558,4.1836524
1692846916.073805,0.39694756,-0.16313712,4.183578
1692846916.173644,0.42404377,-0.1610311,4.1847725
1692846916.273643,0.45366755,-0.15481153,4.1864433
1692846916.373986,0.48101115,-0.14347164,4.188227
1692846916.474006,0.5001352,-0.12724195,4.189836
1692846916.573748,0.51129407,-0.10852612,4.1908283
1692846916.673792,0.51638156,-0.08974089,4.190776
1692846916.773453,0.51580644,-0.07002293,4.189649
1692846916.873468,0.50949556,-0.046934925,4.1875854
1692846916.973527,0.4988482,-0.021694407,4.1854086
1692846917.073893,0.48702335,0.00035405566,4.184743
1692846917.173692,0.47397503,0.018297544,4.1854844
1692846917.273517,0.45515805,0.037731536,4.1853037
1692846917.373568,0.42920566,0.06077124,4.1837206
1692846917.473557,0.399422,0.084447764,4.182842
1692846917.573502,0.3693336,0.10621429,4.183307
1692846917.673568,0.3422844,0.124498636,4.183711
1692846917.773545,0.31807506,0.1399525,4.183704
1692846917.873709,0.2919066,0.15604311,4.184393
1692846917.973602,0.26236156,0.1736079,4.185653
1692846918.073665,0.23215075,0.19027758,4.18575
1692846918.173482,0.20478287,0.20409516,4.1844563
1692846918.273569,0.18378021,0.21422543,4.183515
1692846918.373544,0.16978258,0.22132811,4.1836963
1692846918.473549,0.15928371,0.22808984,4.1843324
1692846918.573416,0.15014184,0.23548532,4.184903
1692846918.673449,0.14228478,0.24210596,4.185214
1692846918.773632,0.13579403,0.24683656,4.1851463
1692846918.873783,0.13062562,0.2509058,4.1848683
1692846918.973746,0.12669498,0.25604105,4.1846166
1692846919.073483,0.12395847,0.2628077,4.184534
1692846919.17348,0.12259164,0.27207237,4.184678
1692846919.273563,0.12374563,0.28771803,4.1848693
1692846919.373595,0.1285236,0.3132718,4.1849146
1692846919.473253,0.13647796,0.34622815,4.1848993
1692846919.573329,0.14719294,0.38413408,4.1850033
1692846919.673475,0.1617952,0.43020597,4.185454
1692846919.773211,0.1810227,0.48706996,4.1863537
1692846919.873456,0.20221972,0.5482876,4.1871543
1692846919.973836,0.22259535,0.6069372,4.187316
1692846920.073076,0.2456931,0.6728463,4.1874914
1692846920.173028,0.2759095,0.75798696,4.1884217
1692846920.273241,0.30769765,0.8466062,4.1894
1692846920.37311,0.33479142,0.9210087,4.189528
1692846920.473153,0.362595,0.9962024,4.18919
1692846920.573074,0.39812264,1.0918381,4.189051
1692846920.673076,0.43982488,1.2041934,4.1891975
1692846920.773122,0.48306966,1.3210613,4.1894846
1692846920.873239,0.52312505,1.4295899,4.1895885
1692846920.973006,0.5572283,1.5221311,4.189277
1692846921.073643,0.59315103,1.6195188,4.188981
1692846921.173114,0.63753456,1.7394987,4.189192
1692846921.273428,0.6849425,1.8670474,4.1897206
1692846921.373109,0.72653085,1.9782387,4.1902137
1692846921.473056,0.76627034,2.0855212,4.1905794
1692846921.573171,0.8101188,2.2070704,4.1907973
1692846921.673227,0.8568611,2.340458,4.190821
1692846921.773247,0.9029111,2.4760613,4.1906238
1692846921.873162,0.9440229,2.6006453,4.1902924
1692846921.97345,0.9778019,2.706419,4.1899614
1692846922.073246,1.0106537,2.8136392,4.1898437
1692846922.173478,1.0499028,2.9450336,4.1900263
1692846922.273386,1.0895729,3.0786316,4.189881
1692846922.373733,1.1228647,3.1899617,4.188775
1692846922.473096,1.15458,3.2950268,4.187169
1692846922.573139,1.1924909,3.4201405,4.1856937
1692846922.673165,1.2336475,3.5551248,4.184385
1692846922.77327,1.2731961,3.6833634,4.1831083
1692846922.873441,1.3121535,3.8086061,4.1820025
1692846922.973383,1.3522704,3.9372547,4.1812334
1692846923.073282,1.3907334,4.0602317,4.180668
1692846923.173275,1.4244131,4.167132,4.180108
1692846923.273396,1.45815,4.2729325,4.1795444
1692846923.373435,1.4978932,4.3962946,4.179007
1692846923.473329,1.5408581,4.5287604,4.1783767
1692846923.573485,1.582725,4.6576753,4.1775503
1692846923.67355,1.6227318,4.7841744,4.176737
1692846923.77347,1.6613386,4.91372,4.1762214
1692846923.873494,1.6979631,5.0435143,4.17602
1692846923.973479,1.7308661,5.1625085,4.1759095
1692846924.073763,1.7614759,5.273794,4.175941
1692846924.173467,1.7948421,5.397277,4.176536
1692846924.274077,1.833888,5.5420136,4.177738
1692846924.374096,1.8763744,5.694033,4.179041
1692846924.473553,1.9196368,5.8417344,4.180125
1692846924.573613,1.9607062,5.977073,4.1809325
1692846924.673866,1.9974352,6.0944896,4.181376
1692846924.773549,2.035648,6.2128153,4.181257
1692846924.873417,2.0823743,6.354756,4.1805325
1692846924.973392,2.1351862,6.5148945,4.180098
1692846925.073403,2.1887867,6.678778,4.180836
1692846925.173584,2.2379186,6.829564,4.18219
1692846925.273578,2.2795331,6.956736,4.1833277
1692846925.373803,2.322807,7.088718,4.1841974
1692846925.473685,2.3768406,7.2539773,4.184911
1692846925.573524,2.4359267,7.434784,4.185312
1692846925.673437,2.4921982,7.606257,4.1852984
1692846925.773422,2.548951,7.7763495,4.1854243
1692846925.873451,2.6104598,7.95637,4.186198
1692846925.973526,2.669708,8.126751,4.1869555
1692846926.073606,2.7195046,8.267794,4.1868825
1692846926.173469,2.7686906,8.405344,4.186195
1692846926.273623,2.8284216,8.571946,4.1853547
1692846926.373588,2.893545,8.754618,4.184516
1692846926.473546,2.9558945,8.931755,4.183828
1692846926.573804,3.016224,9.105698,4.183958
1692846926.673521,3.075958,9.280067,4.1854243
1692846926.773624,3.1310089,9.442139,4.187283
1692846926.873539,3.1770775,9.578758,4.1884356
1692846926.973474,3.2243385,9.72039,4.189467
1692846927.073461,3.2828882,9.897049,4.1911397
1692846927.173515,3.3413007,10.072784,4.1924996
1692846927.274413,3.3868523,10.207502,4.192424
1692846927.373533,3.428494,10.327185,4.191493
1692846927.473508,3.4808393,10.475607,4.19056
1692846927.573579,3.5398023,10.644205,4.189506
1692846927.67378,3.5967069,10.810854,4.1880164
1692846927.773464,3.6457875,10.95753,4.186397
1692846927.873517,3.685268,11.076864,4.1851053
1692846927.973491,3.7235243,11.192429,4.184581
1692846928.073576,3.77035,11.332292,4.1850357
1692846928.173452,3.8236263,11.489308,4.1855702
1692846928.273672,3.8779097,11.647003,4.1852016
1692846928.373518,3.9275045,11.790584,4.1843233
1692846928.473492,3.9694211,11.913529,4.183684
1692846928.57349,4.0099044,12.034483,4.183762
1692846928.673452,4.0563593,12.175199,4.184705
1692846928.773589,4.10752,12.333504,4.185494
1692846928.873601,4.159097,12.4977865,4.1850834
1692846928.973619,4.2063804,12.650375,4.1840644
1692846929.073514,4.2465324,12.778726,4.183349
1692846929.173886,4.2875953,12.907914,4.1829424
1692846929.273835,4.3383274,13.065803,4.1826057
1692846929.373803,4.398146,13.248285,4.182226
1692846929.473667,4.4622984,13.438609,4.1818056
1692846929.574253,4.522982,13.617037,4.181709
1692846929.673536,4.572584,13.765323,4.182147
1692846929.773527,4.6207604,13.911181,4.1819997
1692846929.873493,4.677964,14.083231,4.1801534
1692846929.973612,4.743207,14.277089,4.1776147
1692846930.073592,4.8110266,14.475641,4.175866
1692846930.173583,4.873332,14.655276,4.175518
1692846930.273476,4.9239635,14.798569,4.176657
1692846930.373483,4.971689,14.932635,4.178072
1692846930.473431,5.026963,15.089609,4.1784134
1692846930.573429,5.085558,15.257485,4.1778207
1692846930.673474,5.138238,15.409212,4.176931
1692846930.773682,5.1804495,15.531391,4.176092
1692846930.87364,5.2130194,15.626312,4.175308
1692846930.973574,5.237372,15.698003,4.174557
1692846931.073565,5.2548337,15.750212,4.173818
1692846931.17345,5.2666917,15.786562,4.173073
1692846931.273626,5.274292,15.810869,4.1722984
1692846931.37377,5.278918,15.826722,4.1714907
1692846931.473696,5.2821116,15.837705,4.171144
1692846931.57359,5.2856693,15.847226,4.172345
1692846931.673573,5.290215,15.856682,4.1753407
1692846931.773651,5.2947893,15.864802,4.1791964
1692846931.873634,5.2988963,15.870689,4.1835747
1692846931.974182,5.303076,15.874465,4.1893616
1692846932.07414,5.30773,15.876324,4.197053
1692846932.173521,5.312647,15.876712,4.2055473
1692846932.273473,5.317767,15.8760395,4.214258
1692846932.374259,5.324259,15.874431,4.2264776
1692846932.473666,5.332802,15.872052,4.245534
1692846932.573495,5.340869,15.86929,4.2713695
1692846932.673488,5.3454022,15.866602,4.302441
1692846932.77349,5.346904,15.864169,4.3373585
1692846932.873509,5.3467126,15.8621435,4.3743043
1692846932.973554,5.3450017,15.860971,4.4088807
1692846933.073457,5.3413787,15.8611145,4.437775
1692846933.173531,5.334368,15.862641,4.4675035
1692846933.273458,5.322901,15.865425,4.5055704
1692846933.373834,5.309383,15.8689995,4.550514
1692846933.47367,5.2972236,15.872689,4.597847
1692846933.573487,5.287984,15.875707,4.6468444
1692846933.673551,5.282478,15.877385,4.6970053
1692846933.773384,5.2801123,15.877924,4.7445583
1692846933.873374,5.279804,15.877757,4.787253
1692846933.973509,5.280333,15.877141,4.832656
1692846934.074493,5.280566,15.876327,4.8881326
1692846934.173494,5.2800303,15.875815,4.942148
1692846934.273702,5.278603,15.875997,4.985731
1692846934.374685,5.277179,15.876556,5.0280457
1692846934.473813,5.2768254,15.8769045,5.079104
1692846934.57354,5.2777348,15.876484,5.130421
1692846934.673357,5.279914,15.874829,5.1711693
1692846934.773877,5.283315,15.871934,5.2090826
1692846934.87346,5.287719,15.867955,5.253648
1692846934.973546,5.292691,15.862771,5.303988
1692846935.073562,5.2976165,15.856291,5.3547807
1692846935.173472,5.3019967,15.849037,5.404505
1692846935.273438,5.3054705,15.842277,5.4560184
1692846935.373329,5.3078737,15.836827,5.50766
1692846935.473076,5.3093047,15.832858,5.552269
1692846935.573694,5.310108,15.830147,5.5907655
1692846935.673886,5.310901,15.828108,5.633847
1692846935.773689,5.311784,15.826369,5.685175
1692846935.873528,5.31217,15.82494,5.738295
1692846935.973443,5.311697,15.824106,5.790209
1692846936.073509,5.3103275,15.824435,5.8428364
1692846936.173962,5.308344,15.826032,5.8949456
1692846936.273523,5.30643,15.828373,5.940414
1692846936.374181,5.3048716,15.831163,5.9804864
1692846936.473829,5.303563,15.83424,6.022399
1692846936.573629,5.302422,15.837384,6.0709314
1692846936.67347,5.3015113,15.84015,6.1252065
1692846936.773706,5.3009334,15.842105,6.1832085
1692846936.873467,5.3009796,15.842913,6.2367396
1692846936.973438,5.30176,15.842457,6.280152
1692846937.073537,5.30218,15.84145,6.3251066
1692846937.173496,5.3009114,15.840868,6.3839803
1692846937.273565,5.2974916,15.8415985,6.443406
1692846937.373569,5.2920084,15.843996,6.4869356
1692846937.473479,5.285887,15.845879,6.526196
1692846937.573481,5.2807674,15.844902,6.5773005
1692846937.673539,5.2773523,15.841874,6.6345034
1692846937.773565,5.275639,15.838491,6.6880093
1692846937.873503,5.273637,15.8360195,6.7413144
1692846937.973588,5.2694454,15.835443,6.799658
1692846938.073524,5.2648616,15.837,6.855166
1692846938.173527,5.262279,15.8404665,6.8994517
1692846938.273452,5.2611017,15.844516,6.941169
1692846938.373613,5.2601466,15.847668,6.992231
1692846938.474011,5.2601047,15.849321,7.052269
1692846938.57364,5.2618294,15.849379,7.115638
1692846938.673696,5.2640424,15.848844,7.1745806
1692846938.773434,5.2649918,15.848707,7.2221007
1692846938.873661,5.264141,15.8481655,7.2673807
1692846938.973818,5.2615576,15.845807,7.321531
1692846939.073556,5.2585793,15.840029,7.383213
1692846939.173643,5.2566404,15.830055,7.447237
1692846939.273706,5.255811,15.819969,7.505719
1692846939.373564,5.255832,15.814012,7.55303
1692846939.473509,5.2570257,15.809809,7.597374
1692846939.573592,5.2596793,15.803863,7.6486154
1692846939.67377,5.262912,15.79749,7.7035875
1692846939.773584,5.26554,15.793178,7.7561517
1692846939.873484,5.266898,15.7911825,7.808349
1692846939.97343,5.26664,15.791077,7.862856
1692846940.073664,5.2653604,15.792246,7.914769
1692846940.173557,5.2637043,15.794029,7.9585314
1692846940.273513,5.2609572,15.795885,8.000705
1692846940.373636,5.256317,15.797452,8.049336
1692846940.473585,5.2507324,15.799072,8.101843
1692846940.573616,5.2454724,15.801187,8.153105
1692846940.673567,5.2409115,15.803546,8.199627
1692846940.77348,5.23706,15.805534,8.240309
1692846940.873528,5.2336025,15.80571,8.282828
1692846940.973547,5.2302175,15.802797,8.3343
1692846941.073471,5.2269917,15.797673,8.385949
1692846941.173945,5.224099,15.791556,8.428134
1692846941.273659,5.221668,15.784494,8.4683
1692846941.373602,5.2199264,15.776372,8.517153
1692846941.473596,5.220139,15.76906,8.569308
1692846941.573473,5.223388,15.764399,8.616776
1692846941.673501,5.228662,15.761483,8.662176
1692846941.773567,5.2347407,15.758968,8.70935
1692846941.87343,5.242105,15.756766,8.755612
1692846941.973949,5.25152,15.755165,8.797503
1692846942.073622,5.261575,15.754604,8.834683
1692846942.173513,5.270582,15.755296,8.868234
1692846942.273524,5.2777753,15.756295,8.892865
1692846942.373528,5.283049,15.756329,8.903327
1692846942.473583,5.2879333,15.754347,8.903879
1692846942.573508,5.2941785,15.749589,8.901254
1692846942.673579,5.3013287,15.742989,8.898376
1692846942.773446,5.3078074,15.736349,8.896263
1692846942.873558,5.31374,15.730382,8.895404
1692846942.973455,5.3212137,15.724569,8.895686
1692846943.073628,5.330826,15.718903,8.89679
1692846943.173733,5.3408995,15.714276,8.898173
1692846943.273122,5.3498583,15.7112255,8.899431
1692846943.373394,5.3577623,15.708097,8.900993
1692846943.473291,5.3647804,15.703171,8.90322
1692846943.573257,5.370679,15.697359,8.905024
1692846943.673265,5.3751993,15.691809,8.905246
1692846943.773262,5.379016,15.684517,8.904754
1692846943.873501,5.3827477,15.67306,8.904719
1692846943.973209,5.385035,15.658469,8.904506
1692846944.073492,5.384319,15.642465,8.903302
